Contact ID,What is your current level of education?,Primary Associated Company ID,Number of Associated Deals,Omics Technology you are more interested in,Country/Region,City,Create Date,Level of Education,Last Activity Date,Original Source,Close Date,Days To Close,How difficult was it to take the couses?,How would you rate your experience?,Quote/Testimonial,Rate your experience,Rate your overall experience,Total Revenue,Was the previous course you took useful to complete this lesson?,Were the topics covered of interest?,What would you rate the workshop (1 poor - 5 excellent),Would you recommend the OmicsLogic Bioinformatics Research Fellowship Program to other students?,Would you recommend the course to anyone?,Associated Company
4605801,,6434947354,2,,India,Delhi,5/8/20 18:10,,1/29/21 9:00,Organic Social,,,,,,,,,,,,,,"Panjab university, Chandigarh"
4601801,,6616638787,4,,Ghana,Kumasi,5/8/20 13:16,,3/15/22 9:00,Offline Sources,,,,,,,,,,,,,,Kwame Nkrumah University of Science and Technology
4600401,PhD,6616961844,3,Bioinformatics,Nigeria,Ibadan,5/8/20 12:26,,2/18/22 8:00,Organic Social,,,,,,,,,,,5,,Yes,University of Ibadan
4598551,,6434919296,2,,United States,San Jose,5/8/20 10:45,,,Organic Social,,,,,,,,,,,,,,San Jose State  University
4598301,bachelor of science,6435216539,1,,Sri Lanka,Colombo,5/8/20 10:36,,3/10/21 17:00,Direct Traffic,5/11/20 1:50,3,,,,,,75,,,,,,NYSCHEY
3629201,,6435316590,2,,Friuli,Cormons,5/8/20 7:24,,,Paid Social,,,,,,,,,,,,,,CREA VE
4593501,,6435102044,2,,NY,NY,5/8/20 6:09,,,Organic Social,,,,,,,,,,,,,,Weill cornell Medicine
4593201,,,2,,,,5/8/20 5:26,,2/25/21 7:00,Direct Traffic,5/22/20 8:49,15,,,,,,,,,,,,
4520001,,3845503580,2,,South Africa,Cape Town,5/8/20 2:44,,11/10/20 8:00,Organic Social,,,,,,,,,,,,,,Aims
4591301,Undergraduate Student,6422918455,3,,Spojené štáty,Northfield,5/8/20 2:12,,7/28/21 10:30,Direct Traffic,6/4/20 2:59,28,,,,,,,,,,,,Carleton College
4588851,,6435102018,,,Canada,Ottawa,5/7/20 22:52,,4/15/21 10:00,Direct Traffic,,,,,,,,,,,,,,Ottawa University
4587251,Undergraduate,,,,Turkey,Istanbul,5/7/20 20:10,,,Direct Traffic,,,,,,,,,,,,,,
4585101,Masters,,,,USA/PA,Pittsburgh,5/7/20 14:27,,2/25/21 7:00,Organic Search,,,,,,,,,,,,,,
4584101,,6434889523,2,,INDIA,LUDHIANA,5/7/20 13:58,,,Organic Social,,,,,,,,,,,,,,Punjab Agricultural University
4583501,,6422868880,2,,Albania,Tirane,5/7/20 13:23,,9/22/21 9:30,Organic Social,,,,,,,,,,,,,,University of medicine in Tirana
4583301,,6435329612,,,India,Bengaluru,5/7/20 13:18,,4/29/21 11:00,Organic Search,,,,,,,,,,,,,,RVCE
4582151,,6435329650,2,,INDIA,aurangabad,5/7/20 12:04,Undergraduate (Bachelors - B.Sc. or B.A.),8/20/21 9:00,Organic Social,,,,,,,,,,,,,,student
4579101,,6434919287,2,,Bangladesh,Gazipur,5/7/20 9:26,,,Organic Social,,,,,,,,,,,,,,Bangladesh Agricultural University
4576851,,6616951122,2,,Mali,Bamako,5/7/20 6:44,,11/29/21 9:00,Direct Traffic,,,,,,,,,,,,,,USTTB/ACE/MRTC
4572901,,6434919299,2,,INDIA,CHANDIGARH,5/7/20 3:06,,2/25/21 7:00,Direct Traffic,,,,,,,,,,,,,,"SRI GURU GOBIND SINGH COLLEGE, SECTOR 26"
4571251,,6435101983,2,,Ukraine,Kyiv,5/7/20 1:22,,1/29/21 9:00,Direct Traffic,,,,,,,,,,,,,,Institute of veterinary medicine
4570651,,6434889532,2,,Ethiopia,Axum,5/7/20 0:48,,,Organic Social,,,,,,,,,,,,,,Hawassa University
4569901,M. Sc,6537815395,6,,India,"Maruthamalai Road, Coimbatore",5/7/20 0:07,"Graduate (Masters, M.Sc. typically with intent to pursue Ph.D.)",9/24/21 8:30,Direct Traffic,,,,,Nothing,,,,,,,,,bharathiar university
4569101,,6435247998,2,,India,Eluru,5/6/20 23:29,,,Organic Social,,,,,,,,,,,,,,NDDB
4567551,,6435461924,2,,India,Lucknow,5/6/20 22:13,,1/29/21 9:00,Organic Social,,,,,,,,,,,,,,Medical College
4567051,,6435102028,2,,India,Mumbai,5/6/20 21:06,,1/29/21 9:00,Offline Sources,,,,,,,,,,,,,,Mumbai University
4566951,,,,,Canada,FREDERICTON,5/6/20 21:03,,4/12/22 10:00,Organic Social,,,,,,,,,,,,,,
4566801,Undergraduate,6435101993,2,,IN,CHANDIGARH,5/6/20 20:48,,,Organic Social,,,,,,,,,,,,,,GGDSD PANJAB UNIVERSITY
4565901,,6435329668,2,,Pakistan,Quetta,5/6/20 19:42,Doctorate (Ph.D.),5/19/22 8:30,Referrals,,,,,,,,,,,,,,University of Balochistan Quetta
4564201,,6444645035,2,,Pakistan,Sahiwal,5/6/20 15:51,,8/20/21 9:00,Organic Social,,,,,,,,,,,,,,Comsats University Islamabad Sahiwal Campus
4564101,Pre-grade,2314377128,,,Arequipa,Arequipa,5/6/20 15:23,,,Direct Traffic,,,,,no,,,,,,,,,Universidad Nacional de San Agustin de Arequipa
4562251,,6434919341,3,,India,Jaunpur,5/6/20 12:03,,1/29/21 9:00,Organic Social,,,,,,,,,,,,,,Ch. Charan Singh University Meerut
4560151,,6616934019,3,,Nigeria,Orlu,5/6/20 10:32,,,Organic Social,,,,,,,,,,,,,,American University of Beirut Lebanon
4548101,universitario,,,,peru,arequipa,5/6/20 10:02,,,Direct Traffic,,,,,,,,,,,,,,
4557951,,6435461929,2,,Perú,Lima,5/6/20 8:55,,,Organic Social,,,,,,,,,,,,,,UPCH
4557051,,,,,India,SARANKUL,5/6/20 7:38,,9/24/21 8:30,Organic Search,,,,,,,,,,,,,,
4556401,Masters,6616945951,2,,Nigeria,LAGOS,5/6/20 6:15,,,Direct Traffic,,,,,,,,,,,,,,University of Lagos
4553701,,3839963990,,,,,5/6/20 2:44,,,Direct Traffic,,,Extremely easy,,,4,,,,,,,Yes,Penn State University
4551201,,6435138217,2,,India,Bangalore,5/6/20 0:19,"Graduate (Masters, M.Sc. typically with intent to pursue Ph.D.)",3/1/22 10:00,Organic Social,,,,,,,,,,,,,,Shri ram swaroop memorial University
4551101,,6435027271,2,,Tunisie,hammam lif,5/6/20 0:17,,1/29/21 9:00,Organic Social,,,,,,,,,,,,,,ESSAIT
4549101,,6435060900,3,,Indonesia,Pontianak,5/5/20 22:01,,1/29/21 9:00,Direct Traffic,,,,,,,,,,,,,,Islamic University of Indonesia
4547551,,6422220896,2,,Costa Rica,San José,5/5/20 18:16,,4/22/22 10:00,Organic Social,,,,,,,,,,,,,,TEC
4546351,,6434722992,,,Brazil,Belo Horizonte,5/5/20 15:42,,4/29/21 11:00,Direct Traffic,,,,,,,,,,,,,,UFMG
4544651,Student,2314377128,,,Perú,Arequipa,5/5/20 12:53,,,Direct Traffic,,,,,,,,,,,,,,Universidad Nacional de San Agustin de Arequipa
4544201,,6435027228,2,,Brasil,Araçatuba,5/5/20 12:21,,1/29/21 9:00,Organic Social,,,,,,,,,,,,,,Unesp
4543501,,6435247935,2,,India,Trichy,5/5/20 11:58,,1/29/21 9:00,Organic Social,,,,,,,,,,,,,,BISHOP HEBER COLLEGE
4542801,,6435216710,2,,India,Thanjavur,5/5/20 11:32,,4/29/21 11:00,Referrals,,,,,,,,,,,,,,SASTRA Deemed to be University
4541701,,6435027256,2,,mexico,villahermosa,5/5/20 10:33,,1/29/21 9:00,Organic Social,,,,,,,,,,,,,,ujat
4540951,,6435316626,2,,Israel,Tel aviv,5/5/20 9:55,,1/29/21 9:00,Organic Social,,,,,,,,,,,,,,Ariel
4540901,,6435461930,2,,India,New Delhi,5/5/20 9:49,,1/29/21 9:00,Organic Social,,,,,,,,,,,,,,"Jamia Millia Islamia, New Delhi"
4540451,,6435171988,2,,India,Aurangabad,5/5/20 9:32,,1/29/21 9:00,Organic Social,,,,,,,,,,,,,,Dr. Babasaheb Ambedkar Marathwada University
4538551,UNDER GRADUATE,6435461978,,,India,"BARASAT, KOLKATA",5/5/20 7:01,,4/29/21 11:00,Paid Social,,,,,NO,,,,,,,,,BENGAL INSTITUTE OF TECHNOLOGY
4537751,,6435425915,2,,Pakistan,Peshawar,5/5/20 6:12,,1/29/21 9:00,Organic Social,,,,,,,,,,,,,,Agriculture University Peshawar
4537601,msc,,,,colombia,bogota,5/5/20 6:06,,,Direct Traffic,,,,,,,,,,,,,,
4537151,,6617252628,4,,Algeria,Tlemcen,5/5/20 5:32,Doctorate (Ph.D.),1/29/21 9:00,Organic Social,,,,,,,,,,,,,,University of Tlemcen
4536901,,6434995564,2,,Bangladesh,Khulna,5/5/20 5:24,,1/29/21 9:00,Organic Social,,,,,,,,,,,,,,Khulna University of Engineering & Technology
4536751,,6616934025,3,,Somalia,Mogadisho,5/5/20 5:20,,1/29/21 9:00,Organic Social,,,,,,,,,,,,,,Somali international university
4536251,,6435247962,2,,uk,Stockton-On-Tees,5/5/20 5:04,,1/29/21 9:00,Organic Social,,,,,,,,,,,,,,tu
4535201,,6617243764,3,,Nigeria,Abuja,5/5/20 4:19,,6/21/21 9:00,Offline Sources,,,,,,,,,,,,,,University of Calabar
4534801,,6435216697,2,,India,Chennai,5/5/20 4:02,,1/29/21 9:00,Organic Social,,,,,,,,,,,,,,SRMIST
4534651,PhD,6434995578,4,,United Kingdom,Sheffield,5/5/20 3:55,,9/24/21 8:30,Organic Social,6/1/20 23:34,28,,,,,,,,,,,,University of Sheffield
4533751,,6435393650,2,,India,Pune,5/5/20 3:07,,1/29/21 9:00,Organic Social,,,,,,,,,,,,,,SPPU
4532551,,6435247969,2,,India,CHENNAI,5/5/20 1:52,,1/29/21 9:00,Organic Social,,,,,,,,,,,,,,agni college of technology
4530901,,6433574690,2,,India,New Delhi,5/5/20 1:17,Post-Graduate (Post-doctorate),8/11/21 9:00,Organic Social,,,,,,,,,,,,,,"JNU,SCIS"
4530751,,6434995589,2,,USA,Pasadena,5/5/20 0:02,,,Organic Social,,,,,,,,,,,,,,Caltech
4529351,,6435425887,2,,India,Vellore,5/4/20 23:22,,1/29/21 9:00,Direct Traffic,,,,,,,,,,,,,,Anna University
4528351,,6434754863,2,,Malaysia,Muar,5/4/20 22:45,,1/29/21 9:00,Organic Social,,,,,,,,,,,,,,Monash University
4528051,,6433574709,2,,México,México,5/4/20 22:33,,3/1/22 10:00,Organic Social,,,,,,,,,,,,,,UNAM
4523651,,3265676948,,,Peru,Lima,5/4/20 22:30,,11/10/20 8:00,Organic Search,,,,,,,,,,,,,,Upch
4527201,,6434754855,2,,Brasil,Canoas,5/4/20 21:21,,1/29/21 9:00,Organic Social,,,,,,,,,,,,,,UFCSPA
4526551,,6538157451,3,,,,5/4/20 19:41,"Graduate (Masters, M.Sc. typically with intent to pursue Ph.D.)",4/22/22 10:00,Offline Sources,,,,,,,,,,,,,,Guru Nanak Dev University
4526251,,6434995605,3,,Vietnam,Ho Chi Minh,5/4/20 19:28,,6/21/21 9:00,Organic Social,,,,,,,,,,,,,,International University - Vietnam National University HCMC
4526051,,6435027292,2,,Bolivien,Santa Cruz,5/4/20 19:20,,4/26/21 8:30,Organic Social,,,,,,,,,,,,,,Universidad Católica Boliviana San Pablo
4525901,University,,,,Arequipa,Arequipa,5/4/20 18:45,,,Organic Social,,,,,No,,,,,,,,,
4525001,bachelor´s degree,,2,,Cabo Verde,Praia,5/4/20 17:32,,,Offline Sources,,,,,no,,,,,,,,,
4524201,,6422784306,1,,India,Puducherry,5/4/20 16:36,,11/29/21 9:00,Offline Sources,,,,,,,,,,,,,,JIPMER
4523451,,6434723157,2,,India,Purnea,5/4/20 15:37,,10/12/20 10:00,Offline Sources,,,,,,,,,,,,,,"Rajiv Gandhi University, Bhopal"
4522251,universitario,,,,Peru,Arequipa,5/4/20 13:50,,,Direct Traffic,,,,,"Los cursos estan espectaculares, gracias!!",,,,,,,,,
4521901,,6434754908,2,,Brazil,Curitiba,5/4/20 13:37,,1/29/21 9:00,Direct Traffic,,,,,,,,,,,,,,Federal University of Paraná
4520601,,6433574686,2,,Mexico,Saltillo,5/4/20 12:10,,1/29/21 9:00,Direct Traffic,,,,,,,,,,,,,,Universidad Autónoma de Nuevo León
4520301,,6435393708,2,,Mexico,Guzman,5/4/20 11:44,,1/29/21 9:00,Organic Search,,,,,,,,,,,,,,University of Guadalajara
4518051,,6435425961,2,,Mexico,Ciudad Guzman,5/4/20 10:40,,3/10/21 17:00,Organic Social,,,,,,,,,,,,,,Universidad de Guadalajara
4517401,,6435461904,2,,Perú,Lima,5/4/20 10:16,,1/29/21 9:00,Organic Social,,,,,,,,,,,,,,Universidad Nacional Mayor de San Marcos
4517201,,6435425967,2,,US,Worcester,5/4/20 10:10,,,Organic Social,,,,,,,,,,,,,,UMASS MEDICAL SCHOOL
4516801,,6435461935,,,India,Bilaspur,5/4/20 9:57,,4/15/21 10:00,Offline Sources,,,,,,,,,,,,,,AIIMS Bilaspur
4516501,Undergraduate,6435425944,2,,Nigeria/West Africa,Ikeja,5/4/20 9:42,,,Organic Social,,,,,i hope to get the best out of this course at introductory level,,,,,,,,,Federal University of technology Akure
4516051,,6435329589,2,,USA,Frisco,5/4/20 9:30,,,Organic Social,,,,,,,,,,,,,,Texas A&M University
4515851,,6435171931,2,,Tamilnadu,Kanchipuram district,5/4/20 9:24,,1/29/21 9:00,Direct Traffic,,,,,,,,,,,,,,Sri Venkateswara college of engineering
4515701,,6435247977,3,,Malaysia,Kajang,5/4/20 9:18,,1/29/21 9:00,Organic Social,,,,,,,,,,,,,,University Putra Malaysia
4514751,PhD student,6435425946,7,,United Kingdom,Leeds,5/4/20 8:50,,3/22/21 5:12,Organic Social,5/18/20 3:28,14,,,Keep up the good work. The Course was really good.,,,,,,,,,University of Leeds
4514551,,6434947402,2,,México,CDMX,5/4/20 8:45,,1/29/21 9:00,Organic Social,,,,,,,,,,,,,,Cinvestav
4514301,,,,,Iran,Tabriz,5/4/20 8:37,,4/12/22 10:00,Referrals,,,,,,,,,,,,,,
4512501,,6434995579,2,,India,Bathinda,5/4/20 7:27,,1/29/21 9:00,Organic Social,,,,,,,,,,,,,,Central university of Punjab
4511701,,6616942260,3,,Nigeria,Nassarawa,5/4/20 7:06,,1/29/21 9:00,Organic Social,,,,,,,,,,,,,,Olabisi Onabanjo University
4510851,Master student,6435061047,2,,Türkiye,Kastamonu,5/4/20 6:56,"Graduate (Masters, M.Sc. typically with intent to pursue Ph.D.)",3/1/22 8:00,Organic Social,,,Extremely easy,,,1; 4,,,No,,,,No,ANKARA UNIVERSITY
4509901,,6435425957,2,,India,Dinhata,5/4/20 6:13,,2/25/21 7:00,Organic Social,,,,,,,,,,,,,,North Bengal University
4504101,,6435248161,2,,India,Kollam,5/4/20 0:55,,1/29/21 9:00,Offline Sources,,,,,,,,,,,,,,University of Kerala
4498101,,2069985569,,,United States,Santa Clara,5/3/20 18:46,,,Organic Search,,,,,,,,,,,,,,"University of California, Irvine"
4493901,"BSc. Microbiology, Biotechnology & Biochemistry",6538157439,5,Diseases and food link,Sri Lanka,Kadawatha,5/3/20 13:37,Scientist (Institution or Company) ,9/24/21 8:30,Direct Traffic,5/4/20 2:18,1,,,,,,,,,4,,Yes,Cotecna Lanka Pvt ltd
4492851,,6434723117,2,,Saudi Arabia,Riyadh,5/3/20 13:05,,1/29/21 9:00,Organic Social,,,,,,,,,,,,,,Ngha
4491151,Masters,,2,proteomics,Australia,Melbourne,5/3/20 12:26,,3/10/21 17:00,Direct Traffic,5/3/20 13:05,1,,,,,,,,,4,,Yes,
4487151,,6435061041,2,,India,Hyderabad,5/3/20 7:19,,,Direct Traffic,,,,,,,,,,,,,,GVK BIO
4484251,,6616638780,4,,Nigeria,Kano,5/3/20 3:52,Undergraduate (Bachelors - B.Sc. or B.A.),1/29/21 9:00,Organic Social,,,,,,,,,,,,,,State ministry of health
4480851,About to start Master in Bioinformatics (Computational Background) in Uppsala University,6422855779,1,,Sri Lanka,Colombo,5/3/20 2:01,,7/28/21 10:30,Email Marketing,,,It was not hard neither too easy,,,3,,,Yes,,,,Yes,University of Moratuwa
4479851,,6435393690,2,,India,Prayagraj,5/3/20 1:21,,1/29/21 9:00,Organic Social,,,,,,,,,,,,,,Nims University Rajasthan
4479151,,6617256109,2,,Nigeria,Gombe,5/3/20 0:58,,,Organic Social,,,,,,,,,,,,,,Gombe State University
4469451,,6435102005,2,,India,DELHI,5/2/20 9:58,,2/19/21 5:30,Organic Social,,,,,,,,,,,,,,IIT Roorkee
4468151,,6435316621,2,,India,JAIPUR,5/2/20 8:26,,1/29/21 9:00,Organic Social,,,,,,,,,,,,,,Maharishi dayanand University
3525051,,6435060812,2,,Nigeria i,Port Harcourt,5/2/20 6:42,,1/29/21 9:00,Organic Social,,,,,,,,,,,,,,Irrua Specialist Teaching Hospital
4465451,Master Degree,6434995712,2,,Italy,Milan,5/2/20 4:28,,7/12/21 10:00,Organic Social,,,,,,,,,,,,,,University of Milan
4462501,Graduate,6434995622,2,,Sri Lanka,Colombo,5/2/20 2:49,,1/29/21 9:00,Direct Traffic,,,,,,,,,,,,,,University of Jaffna
4462301,,6422833316,1,,India,Nagetcoil,5/2/20 2:22,,7/28/21 10:30,Offline Sources,,,,,,,,,,,,,,IITG
4461501,,6435329633,,,India,Bhopal,5/2/20 1:16,,4/29/21 11:00,Referrals,,,,,,,,,,,,,,"AIIMS, Bhopal"
4459401,Researcher,6434723103,3,,United Kingdom,Brighton,5/1/20 22:10,,1/29/21 9:00,Organic Social,,,,,,,,,,,,,,Iqvia
4457551,Bachelor's degree,6435027214,2,,Mexico,Saltillo,5/1/20 18:13,,5/19/22 8:30,Organic Social,,,,,,,,,,,,,,UANL
4455901,M. Sc. Bioinformatics,6434754866,2,,India,Mumbai,5/1/20 14:35,,1/29/21 9:00,Paid Social,,,,,,,,,,,,,,Patkar-Varde College
4455251,Masters of Science Biotechnology,6435061033,2,,India,Dehradun,5/1/20 13:53,,4/12/22 10:00,Organic Social,,,,,Yes,,,,,,,,,Swami Rama Himalayan University
4454401,,,2,,India,,5/1/20 13:08,,4/22/22 10:00,Paid Social,,,,,,,,,,,,,,
4453851,,6435247975,,,INDIA,Agra,5/1/20 12:26,,11/10/20 8:00,Offline Sources,,,,,,,,,,,,,,DEPARTMENT OF BIOCHEMISTRY SCHOOL OF LIFE SCIENCES DBRAU AGRA
4450951,,6616955485,3,,Zambia,Livingstone,5/1/20 10:39,,7/28/21 10:30,Organic Social,,,,,,,,,,,,,,THE COPPERBELT UNIVERSITY
4449801,,6435356575,2,,India,Bhubaneswar,5/1/20 10:12,Undergraduate (Bachelors - B.Sc. or B.A.),8/11/21 9:00,Direct Traffic,,,,,,,,,,,,,,Trident Academy of Creative Technology
3891651,,6617243781,4,,Nigeria,Kano,5/1/20 9:38,,1/29/21 9:00,Organic Social,,,,,,,,,,,,,,Federal University Dutse
4448451,MSc microbiology,,,,India,Kolhapur,5/1/20 9:14,,11/10/20 8:00,Organic Search,,,,,,,,,,,,,,
4447201,,6435171983,2,,Brazil,Belem,5/1/20 8:23,,1/29/21 9:00,Organic Search,,,,,,,,,,,,,,Universidade Federal do Para
4447051,Masters,6435171940,8,"Learning Single cell, ATAC seq",United States,Fremont,5/1/20 8:16,,8/9/21 8:30,Organic Social,5/18/20 22:22,18,Extremely easy,,Do you provide employment or hire anyone in the same field?,5,,,Yes,,5,,Yes,TRUE
4446551,,6538226836,5,,,,5/1/20 7:46,Doctorate (Ph.D.),3/29/22 21:30,Offline Sources,,,,,,,,,,,,,,"National Institute for Plant Biotechnology, New Delhi"
4445701,MSc Biotechnology(1st year of study),6434995638,4,,India,BANGALORE,5/1/20 7:04,,12/20/21 9:00,Organic Social,,,,,,,,,,,,,,BANGALORE UNIVERSITY
4444051,,6435216556,2,,Thailand,Muang,5/1/20 5:50,,1/29/21 9:00,Organic Social,,,,,,,,,,,,,,Burapha University
4435451,PhD,6616938298,3,,Nigeria,Ile-Ife,4/30/20 23:48,,7/28/21 10:30,Organic Search,6/3/20 3:18,34,,,,,,,,,,,,Obafemi Awolowo University
4438501,,6435356560,2,,India,Electronics city,4/30/20 22:51,,1/29/21 9:00,Organic Social,,,,,,,,,,,,,,IBAB
4435951,Diploma,,2,,Egypt,Alexandria,4/30/20 18:27,,,Organic Social,,,,,,,,,,,,,,
4435501,Bachelor of Science in Biology with post graduate work in environmental biology.,6434754910,4,Already submitted,USA,Ft Lauderdale,4/30/20 18:10,,1/18/21 2:26,Organic Search,5/7/20 9:32,7,It was not hard neither too easy,,,5,,,Yes,,5,,Yes,Biologist
4433651,Pursuing Bachelors,,,,Georgia,Atlanta,4/30/20 14:34,,,Direct Traffic,,,,,,,,,,,,,,
4235101,,6433574565,2,,India,Lucknow,4/30/20 13:30,,1/29/21 9:00,Organic Social,,,,,,,,,,,,,,Integral University
4432601,,6435393652,,,India,Kolkata,4/30/20 13:13,,4/29/21 11:00,Organic Search,,,,,,,,,,,,,,NA
4432401,universitario,2314377128,,,Peru,arequipa,4/30/20 12:54,,,Direct Traffic,,,,,,,,,,,,,,Universidad Nacional de San Agustin de Arequipa
4429601,,6422895501,1,,India,Guntur,4/30/20 8:57,Undergraduate (Bachelors - B.Sc. or B.A.),3/15/22 9:00,Direct Traffic,,,,,,,,,,,,,,Vignan university
4428601,1st year,6435060914,2,,india,chennai,4/30/20 8:33,,3/1/22 8:00,Direct Traffic,,,,,,,,,,,,,,SRM
4416151,,6435329642,2,,Sri Lanka,Colombo,4/29/20 10:53,,1/29/21 9:00,Referrals,,,,,,,,,,,,,,SLINTEC
4401001,,6435425903,2,,Asansol,Asansol,4/29/20 8:22,,1/29/21 9:00,Direct Traffic,,,,,,,,,,,,,,University of Engineering & Management kolkata
4411451,,,,,Russia,Moscow,4/29/20 7:21,,11/10/20 8:00,Direct Traffic,,,,,,,,,,,,,,
4404901,"Undergraduate Degree (Bachelor of Science, Biochemistry and Molecular Biology)",6616955495,4,,Kenya,NAIROBI,4/28/20 16:04,,7/28/21 10:30,Organic Social,,,,,,,,,,,,,,Jomo Kenyatta University of Agriculture and Technology
4404801,Pregrade,2314377128,,,AREQUIPA/AREQUIPA,AREQUIPA,4/28/20 15:57,,,Offline Sources,,,,,,,,,,,,,,Universidad Nacional de San Agustin de Arequipa
4403451,,,,,Russia,Saint-Petersburg,4/28/20 13:36,,11/10/20 8:00,Organic Search,,,,,,,,,,,,,,
4398401,Btech second year chemical engineering,6435027227,1,,India,New Delhi,4/28/20 1:06,,8/22/21 15:00,Offline Sources,4/29/20 11:03,2,Extremely difficult,,Nothing else,4,,112.5,,,,,Yes,Indian Institute of Technology Delhi
2298851,,6434889330,2,,India,Saltlake,4/27/20 20:56,,1/29/21 9:00,Referrals,,,,,,,,,,,,,,University of Engineering  & Management
4395551,,6435316641,2,,India,Lucknow,4/27/20 18:26,,,Organic Social,,,,,,,,,,,,,,Jaipur National University
4395051,PhD,,2,,Honduras,Tegucigalpa,4/27/20 17:02,,6/21/21 9:00,Organic Social,,,,,,,,,,,,,,
4394901,,6434995570,3,,India,Vellore,4/27/20 16:38,"Graduate (Masters, M.Sc. typically with intent to pursue Ph.D.)",3/1/22 10:00,Offline Sources,,,,,,,,,,,,,,Strand life sciences
4394401,University graduate,6435329629,2,,Brasil,Campina Grande,4/27/20 16:01,,4/15/21 10:00,Direct Traffic,,,,,I searched on internet search engines.,,,,,,,,,UFCG
4391701,,6434947408,,,India,Malegaon,4/27/20 12:50,,4/22/22 10:00,Offline Sources,,,,,,,,,,,,,,"MGV'S, SPH College Malegaon, Nashik"
4389751,,6435356576,,,Meath,Navan,4/27/20 11:22,,4/29/21 11:00,Organic Social,,,,,,,,,,,,,,not applicable
4377901,,6435102017,2,,India,cochin,4/26/20 11:01,,1/29/21 9:00,Referrals,,,,,,,,,,,,,,SLT Technologies
4377001,,7575409968,,,IN,,4/26/20 8:49,,,Offline Sources,,,,,,,,,,,,,,JIIT
4370751,,6435216712,2,,Turkey,İstanbul,4/25/20 10:20,,10/12/20 10:00,Offline Sources,,,,,,,,,,,,,,Trakya University
4369551,,6435356595,2,,Pakistan,Gujrat,4/25/20 8:30,,6/2/21 8:21,Direct Traffic,,,,,,,,,,,,,,"University Of Engineering & Technology, Lahore"
4367851,,6538155149,4,,Francd,Paris,4/25/20 4:16,Faculty ( In a University or any other institution),4/22/22 10:00,Organic Social,,,,,,,,,,,,,,hms
4364801,,6617265074,2,,Nigeria,Ibadan,4/24/20 18:21,,2/16/21 10:00,Organic Search,,,,,,,,,,,,,,Lautech
4364001,,6435172015,,,Ethiopia,Addis Ababa,4/24/20 16:24,,2/18/22 8:00,Organic Social,,,,,,,,,,,,,,Ethiopian biotechnology institutioe
4362501,,6434889510,,,India,Bengaluru,4/24/20 13:00,,9/24/21 8:30,Referrals,,,,,,,,,,,,,,Maharani Cluster University
4361901,,6435216555,2,,India,Chandigarh,4/24/20 11:40,,3/1/22 8:00,Organic Search,,,,,,,,,,,,,,Panjab University
4358451,,6433574685,,,India,Bhubaneswar,4/24/20 4:22,,,Organic Social,,,,,,,,,,,,,,Utkal University
4357001,,6616922199,2,,Nigeria,Ibadan,4/24/20 1:44,,,Direct Traffic,,,,,,,,,,,,,,University of Ibadan
4356551,,6435393679,2,,United States,Pittsburg,4/24/20 0:38,,,Organic Social,,,,,,,,,,,,,,Sfsu
4350501,,6616951118,3,,Kenya,Nairobi,4/23/20 9:20,,1/29/21 9:00,Organic Social,,,,,,,,,,,,,,Code for Africa
4350351,,6435216692,,,the Netherlands/Gelderland,Wageningen,4/23/20 8:51,,4/29/21 11:00,Organic Social,,,,,,,,,,,,,,Wageningen University and Research
4349651,,6433574695,3,,E,Cairo,4/23/20 7:28,,1/29/21 9:00,Organic Social,,,,,,,,,,,,,,El Hussein University Hospital
4345351,,6435027241,2,,Canadá,Waterloo,4/22/20 20:56,,1/29/21 9:00,Organic Social,,,,,,,,,,,,,,University of Waterloo
4342551,,6435138211,,,India,Jorhat,4/22/20 14:04,,,Direct Traffic,,,,,,,,,,,,,,Holy Flower Sr Sec School
4338201,,,,,Srilanka,Colombo,4/22/20 6:27,,,Email Marketing,,,,,,,,,,,,,,
4338151,Undergraduate,6435329617,2,,"Sri Lanka,  Mawanella",Mawanella,4/22/20 6:20,,2/18/22 8:00,Email Marketing,,,,,,,,,,,,,,Rajarata University
4336751,,,,,India,Newdelhi,4/22/20 5:30,,2/25/21 7:00,Direct Traffic,,,,,,,,,,,,,,
4335651,,6422736657,1,,Sri Lanka,Panadura,4/22/20 3:58,,7/28/21 10:30,Offline Sources,,,,,,,,,,,,,,University of Colombo (UCSC)
4335551,,,,,India,Zirakpur,4/22/20 3:56,,4/14/21 10:30,Direct Traffic,,,,,,,,,,,,,,
4335201,,6435138316,2,,india,karnal,4/22/20 3:34,,1/29/21 9:00,Email Marketing,,,,,,,,,,,,,,IIWBR
4334351,Masters in Microbiology and Clinical Research,6434995551,4,,India,Lucknow,4/22/20 2:40,,6/21/21 9:00,Referrals,11/17/20 4:47,210,,,,,,,,,,,,King George's Medical University
4334151,,,,,India,Churu,4/22/20 2:37,,1/8/22 7:30,Email Marketing,,,,,,,,,,,,,,
4332851,,1438708726,2,,Malaysia,Shah Alam,4/22/20 1:42,,6/21/21 9:00,Email Marketing,,,,,,,,,,,,,,Management and Science University
4331801,,,,,Malaysian,Petaling Jaya,4/22/20 0:47,,,Email Marketing,,,,,,,,,,,,,,
